2016,V22,593GE,Southeast Las Vegas VA Clinic,0,7,6
2016,V22,593GF,Southwest Las Vegas VA Clinic,0,6.40,10
2016,V22,593GG,Northeast Las Vegas VA Clinic,0,11,7
2016,V22,593GH,Jesse Dean VA Clinic,1,10,9
2016,V22,600,"Long Beach, CA",27,3.50,5
2016,V22,600,Long Beach VA Medical Center,26,3,5
2016,V22,600GA,Anaheim,1,4,0.70
2016,V22,600GB,Santa Ana,0,5,9
2016,V22,600GC,Cabrillo,0,1,0.00
2016,V22,600GD,Whittier,0,4,
2016,V22,600GE,Laguna Hills,0,4,0.00
2016,V22,605,"Loma Linda, CA",70,8,8
2016,V22,605,Jerry L Pettis Memorial Veterans Hospital,53,2.40,8
2016,V22,605BZ,Loma Linda VA Clinic,3,2,6
2016,V22,605GA,Victorville,6,13,9
2016,V22,605GB,Murrieta,1,32,10
2016,V22,605GC,Palm Desert,0,2,0.80
2016,V22,605GD,Corona,0,19,1
2016,V22,605GE,Rancho Cucamonga,7,5,0
2016,V22,664,"San Diego, CA",22,2,7
2016,V22,664,San Diego VA Medical Center,17,2,7
2016,V22,664BU,San Diego Domiciliary,0,,
2016,V22,664BY,Mission Valley,2,2,8
2016,V22,664GA,Imperial Valley,0,1,0.00
2016,V22,664GB,Oceanside,3,2,6
2016,V22,664GC,Chula Vista,0,2,7
2016,V22,664GD,Escondido,0,2,0.00
2016,V22,691,Greater Los Angeles HCS,68,4,10
2016,V22,691,West Los Angeles VA Medical Center,37,4,9
2016,V22,691A4,Sepulveda VA Medical Center,26,3,14
2016,V22,691GB,Santa Barbara,0,3,8.00
2016,V22,691GC,Gardena,0,1,1
2016,V22,691GD,Bakersfield,1,2,10
2016,V22,691GE,Los Angeles,0,1,6
2016,V22,691GF,East Los Angeles,0,1,
2016,V22,691GG,Antelope Valley,0,4,0
2016,V22,691GK,San Luis Obispo,0,7.00,8
2016,V22,691GL,Santa Maria,2,8,6
2016,V22,691GM,Oxnard,2,12,10
2016,V23,437,"Fargo, ND",10,2,6
2016,V23,437,Fargo VAMC,10,3,5.90
2016,V23,437GA,Grafton,0,0,0.00
2016,V23,437GB,Bismarck,0,1,8
2016,V23,437GC,Fergus Falls,0,1,4
2016,V23,437GD,Minot,0,3,7
2016,V23,437GE,Bemidji,0,2,0.40
2016,V23,437GF,Williston,0,3,1
2016,V23,437GI,Grand Forks,0,2,2.40
2016,V23,438,"Sioux Falls, SD",3,2,7
2016,V23,438,Royal C. Johnson VAMC,3,2,7.30
2016,V23,438GA,Spirit Lake,0,4,5
2016,V23,438GC,Sioux City,0,3,3.40
2016,V23,438GD,Aberdeen,0,3,3
2016,V23,438GE,Wagner,0,3,0.00
2016,V23,438GF,Watertown,0,2,2
2016,V23,568,"Black Hills HCS, SD",7,3,8
2016,V23,568,Fort Meade VAMC,0,5,7.50
2016,V23,568A4,Hot Springs,7,2,9
2016,V23,568GA,Rapid City,0,1,15
2016,V23,568GB,Pierre,0,3.10,0.00
2016,V23,568HA,Newcastle,0,14,
2016,V23,568HB,Gordon CBOC,0,22,
2016,V23,568HF,Pine Ridge,0,7,
2016,V23,568HH,Scottsbluff,0,2,0.00
2016,V23,568HJ,Mission,0,0.00,
2016,V23,568HK,McLaughlin,0,,
2016,V23,568HP,Winner,0,0,0.00
2016,V23,568MA,IDES Ellsworth AFB,0,,2
2016,V23,618,"Minneapolis, MN",32,4,6
2016,V23,618,Minneapolis VAMC,32,4,6
2016,V23,618BY,Twin Ports,0,5,9
2016,V23,618GA,St. James,0,0,0.00
2016,V23,618GB,Hibbing,0,2,1
2016,V23,618GD,Maplewood,0,4,3
2016,V23,618GE,Chippewa Valley,0,3,0.00
2016,V23,618GG,Rochester,0,6,0.00
2016,V23,618GH,Hayward,0,4.80,0.00
2016,V23,618GI,Northwest Metro,0,3.10,5
2016,V23,618GJ,Shakopee,0,2,8
2016,V23,618GK,Albert Lea,0,1,3
2016,V23,618QA,Fort Snelling,0,7,8
2016,V23,636,"Central Iowa, IA",19,3,5
2016,V23,636A6,Des Moines VAMC,15,3,5
2016,V23,636BU,VADOM Des Moines IA,0,,0.00
2016,V23,636GC,Mason City,0,3,6
2016,V23,636GD,Marshalltown,2,2,5
2016,V23,636GK,Fort Dodge,1,6,2
2016,V23,636GM,Carroll,1,2,8
2016,V23,636GR,Knoxville,0,1,6.90
2016,V23,636,"Iowa City, IA",30,3.80,7.70
2016,V23,636A8,Iowa City VAMC,30,3,9
2016,V23,636GF,Quad Cities,0,4.10,2
2016,V23,636GG,Quincy,0,4,6
2016,V23,636GH,Waterloo,0,4,4
2016,V23,636GI,Lane A Evans CBOC,0,4,3
2016,V23,636GJ,Dubuque,0,8,0
2016,V23,636GN,Cedar Rapids,0,4,3
2016,V23,636GS,Ottumwa,0,3,5
2016,V23,636GT,Sterling,0,0,3
2016,V23,636GU,Decorah,0,2,0
2016,V23,636QG,Iowa City VA Mobile Clinic,0,,2
2016,V23,636,"Nebraska-W Iowa, NE",21,3,4
2016,V23,636,Omaha VAMC,20,3,6
2016,V23,636A4,Grand Island VAMC,1,1,1
2016,V23,636A5,Lincoln,0,2,4
2016,V23,636BX,Omaha Domiciliary,0,,
2016,V23,636GA,Norfolk,0,11,0
2016,V23,636GB,North Platte,0,3,0
2016,V23,636GL,Bellevue,0,1,3
2016,V23,636GP,Shenandoah,0,2,1.50
2016,V23,636GQ,Holdrege,0,1,1.70
2016,V23,656,"St. Cloud, MN",11,3,6.40
2016,V23,656,St Cloud VAMC,8,3,6
2016,V23,656GA,Brainerd,3,3,6
2016,V23,656GB,Montevideo,0,5,2
2016,V23,656GC,Max J. Beilke VA OPC,0,3,1
2016,V23,656QA,St. Cloud VA Mobile Clinic,0,,17.30
2018,1V01,402,"Togus, ME HCS",10.06,4.08,
2018,1V01,402,"Togus, ME",9.96,3.58,
2018,1V01,402GA,"Caribou, ME",0.00,2.67,
2018,1V01,402GB,"Calais, ME",0.00,0.22,
2018,1V01,402GC,"Rumford, ME",0.00,0.25,
2018,1V01,402GD,"Saco, ME",4.16,4.80,
2018,1V01,402GE,"Lewiston, ME",6.72,5.70,
2018,1V01,402GF,"Lincoln, ME",0.00,0.93,
2018,1V01,402HB,"Bangor, ME",12.22,4.95,
2018,1V01,402HC,"Portland, ME",11.30,4.46,
2018,1V01,402HL,"Bingham, ME - Mobile",,,
2018,1V01,402QA,"Fort Kent, ME",,,
2018,1V01,402QB,"Houlton, ME",,,
2018,1V01,405,"White River Junction, VT HCS",13.25,1.14,
2018,1V01,405,"White River Junction, VT",13.63,0.38,
2018,1V01,405GA,"Bennington, VT",4.77,0.87,
2018,1V01,405GC,"Brattleboro, VT",7.94,1.25,
2018,1V01,405HA,"Burlington Lakeside, VT",11.89,1.94,
2018,1V01,405HC,"Littleton, NH",13.59,1.87,
2018,1V01,405HE,"Keene, NH",7.00,0.02,
2018,1V01,405HF,"Rutland, VT",2.04,6.45,
2018,1V01,405QB,"Newport, VT",16.73,2.83,
2018,1V01,518,"Bedford, MA HCS",12.37,1.77,
2018,1V01,518,"Bedford, MA Edith Nourse Rogers",12.51,1.66,
2018,1V01,518GA,"Lynn, MA",1.07,3.16,
2018,1V01,518GB,"Haverhill, MA",4.67,1.74,
2018,1V01,518GE,"Gloucester, MA",4.95,2.48,
2018,1V01,518MA,IDES Hanscom AFB,10.50,21.00,
2018,1V01,523,"Boston, MA HCS",10.50,2.82,
2018,1V01,523,"Jamaica Plain, MA",9.36,2.76,
2018,1V01,523A4,"West Roxbury, MA",10.65,1.88,
2018,1V01,523A5,"Brockton, MA",13.75,3.13,
2018,1V01,523BY,"Lowell, MA",11.87,3.99,
2018,1V01,523BZ,"Causeway, MA",7.69,1.93,
2018,1V01,523GA,"Framingham, MA",11.16,2.57,
2018,1V01,523GC,"Quincy, MA",13.90,,
2018,1V01,523GD,"Plymouth, MA",22.33,,
2018,1V01,523MA,IDES Hanscom AFB,0.00,0.00,
2018,1V01,608,"Manchester, NH HCS",13.00,5.19,
2018,1V01,608,"Manchester, NH",13.00,5.04,
2018,1V01,608GA,"Portsmouth, NH",18.00,13.25,
2018,1V01,608GC,"Somersworth, NH",16.08,3.34,
2018,1V01,608GD,"Conway, NH",0.00,1.75,
2018,1V01,608HA,"Tilton, NH",7.78,4.91,
2018,1V01,608MA,IDES Manchester VAMC,0.00,0.00,
2018,1V01,631,Central Western Massachusetts HCS,9.26,6.34,
2018,1V01,631,"Central Western Massachusetts, MA Edward P. Boland",9.50,3.99,
2018,1V01,631BY,"Springfield, MA",7.22,5.49,
2018,1V01,631GC,"Pittsfield, MA",8.55,5.53,
2018,1V01,631GD,"Greenfield, MA",1.00,2.71,
2018,1V01,631GE,"Worcester, MA",3.68,2.88,
2018,1V01,631GF,"Fitchburg, MA",1.69,9.37,
2018,1V01,631MA,IDES Keller Army Community Hospital,0.00,0.00,
2018,1V01,631PA,631PA,,,
2018,1V01,631QA,"Northampton, MA Plantation Street",10.37,,
2018,1V01,631QB,"Northampton, MA Lake Avenue",10.55,13.64,
2018,1V01,650,"Providence, RI HCS",7.84,3.08,
2018,1V01,650,"Providence, RI",7.59,2.26,
2018,1V01,650GA,"New Bedford, MA",8.54,12.12,
2018,1V01,650GB,"Hyannis, MA",7.97,2.32,
2018,1V01,650GD,"Middletown, RI",2.38,2.36,
2018,1V01,650QA,"Eagle Square, RI",8.13,7.53,
2018,1V01,689,Connecticut HCS,6.39,4.34,
2018,1V01,689,"West Haven, CT",6.58,2.42,
2018,1V01,689A4,"Newington, CT",6.10,7.70,
2018,1V01,689GA,"Waterbury, CT",,3.11,
2018,1V01,689GB,"Stamford, CT",0.00,2.28,
2018,1V01,689GC,"Willimantic, CT",4.67,4.53,
2018,1V01,689GD,"Winsted, CT",18.40,4.80,
2018,1V01,689GE,"Danbury, CT",0.00,2.10,
2018,1V01,689HC,"New London, CT John J. McGuirk",0.00,4.19,
2018,1V01,689QA,"Errera, CT",0.00,4.06,
2018,1V02,528A8,"Albany, NY HCS",6.68,5.57,
2018,1V02,528A8,"Albany, NY Samuel S. Stratton",6.70,5.78,
2018,1V02,528G2,"Westport, NY",0.00,0.75,
2018,1V02,528G3,"Bainbridge, NY",2.67,7.50,
2018,1V02,528G6,"Fonda, NY",6.00,2.05,
2018,1V02,528G7,"Catskill, NY",2.80,5.12,
2018,1V02,528GT,"Glens Falls, NY",20.09,8.51,
2018,1V02,528GV,"Plattsburgh, NY",2.63,3.68,
2018,1V02,528GW,"Schenectady, NY",0.00,0.29,
2018,1V02,528GX,"Troy, NY",0.00,16.27,
2018,1V02,528GY,"Clifton Park, NY",0.00,2.00,
2018,1V02,528GZ,"Kingston, NY",5.94,3.79,
2018,1V02,528QK,"Saranac Lake, NY",4.67,0.68,
2018,1V02,528A6,"Bath, NY HCS",8.18,1.58,
2018,1V02,528A6,"Bath, NY",8.24,2.04,
2018,1V02,528G4,"Elmira, NY",8.12,0.00,
2018,1V02,528G8,"Wellsville, NY",6.74,0.22,
2018,1V02,528QE,"Coudersport, PA",,,
2018,1V02,528QF,"Wellsboro, PA",0.00,1.00,
2018,1V02,528,Western New York HCS,6.80,4.13,
2018,1V02,528,"Buffalo, NY",7.05,4.11,
2018,1V02,528A4,"Batavia, NY",3.84,4.87,
2018,1V02,528GB,"Jamestown, NY",0.18,5.72,
2018,1V02,528GC,"Dunkirk, NY",0.00,3.22,
2018,1V02,528GD,"Niagara Falls, NY",7.71,2.64,
2018,1V02,528GK,"Lockport, NY",0.00,1.89,
2018,1V02,528GQ,"Lackawanna, NY",1.86,8.03,
2018,1V02,528GR,"Olean, NY",2.00,1.77,
2018,1V02,528QA,"Buffalo-Main Street, NY",,,
2018,1V02,528QB,"Packard, NY",,,
2018,1V02,528A5,"Canandaigua, NY HCS",6.13,3.57,
2018,1V02,528A5,"Canandaigua, NY",4.43,3.69,
2018,1V02,528GE,"Rochester, NY",5.35,3.50,
2018,1V02,528QC,"Clinton Crossings, NY",8.92,,
2018,1V02,528QD,"Mount Hope, NY",,,
2018,1V02,528A7,"Syracuse, NY HCS",8.69,3.20,
2018,1V02,528A7,"Syracuse, NY",8.92,3.96,
2018,1V02,528G5,"Auburn, NY",6.00,6.63,
2018,1V02,528G9,"Tompkins County, NY",16.26,6.22,
2018,1V02,528GL,"Massena, NY",5.10,3.94,
2018,1V02,528GM,"Rome, NY Donald J. Mitchell",7.55,3.89,
2018,1V02,528GN,"Binghamton, NY",7.01,1.33,
2018,1V02,528GO,"Watertown, NY",15.31,4.25,
2018,1V02,528GP,"Oswego, NY",10.50,3.14,
2018,1V02,528MA,Watertown DES,0.83,,
2018,1V02,528QG,"Erie West, NY",0.70,2.37,
2018,1V02,528QH,"South Salina, NY",,0.00,
2018,1V02,528QI,"Erie East, NY",12.63,,
2018,1V02,528QN,"Watertown 2, NY",2.87,2.78,
2018,1V02,526,"Bronx, NY HCS",5.49,0.81,
2018,1V02,526,"Bronx, NY James J. Peters",5.46,0.65,
2018,1V02,526GA,"White Plains, NY",34.83,4.75,
2018,1V02,526GB,"Yonkers, NY",23.71,1.53,
2018,1V02,526GD,"Sunnyside-Queens, NY Thomas P. Noonan Jr.",16.00,,
2018,1V02,561,New Jersey HCS,10.30,5.90,
2018,1V02,561,"East Orange, NJ",10.38,9.58,
2018,1V02,561A4,"Lyons, NJ",12.06,4.83,
2018,1V02,561BZ,"Brick, NJ James J. Howard",8.22,5.17,
2018,1V02,561GA,"Hamilton, NJ",6.38,3.35,
2018,1V02,561GB,"Elizabeth, NJ",,1.08,
2018,1V02,561GD,"Hackensack, NJ",3.46,4.26,
2018,1V02,561GE,"Jersey City, NJ",7.29,0.81,
2018,1V02,561GF,"Piscataway, NJ",3.17,0.56,
2018,1V02,561GH,"Morristown, NJ",0.00,1.83,
2018,1V02,561GI,"Tinton Falls, NJ",6.70,1.92,
2018,1V02,561GJ,"Paterson, NJ",2.33,3.47,
2018,1V02,561GK,"Sussex, NJ",0.00,1.41,
2018,1V02,620,"Hudson Valley, NY HCS",5.88,4.45,
2018,1V02,620,"Montrose, NY Franklin Delano Roosevelt",4.02,5.51,
2018,1V02,620A4,"Castle Point, NY",6.29,2.38,
2018,1V02,620BU,"Montrose, NY - VADOM",,,
2018,1V02,620GA,"New City, NY",4.19,5.39,
2018,1V02,620GB,"Carmel, NY",4.96,8.62,
2018,1V02,620GD,"Goshen, NY",12.22,6.70,
2018,1V02,620GE,"Port Jervis, NY",4.37,7.76,
2018,1V02,620GF,"Monticello, NY",3.71,8.59,
2018,1V02,620GG,"Poughkeepsie, NY",8.98,1.42,
2018,1V02,620GH,"Eastern Dutchess, NY",7.17,4.57,
2018,1V02,620MA,IDES West Point,0.00,0.00,
2018,1V02,620QA,"Montrose 1, NY - Mobile",,,
2018,1V02,630,New York Harbor HCS,4.80,1.40,
2018,1V02,630,"Manhattan, NY",5.23,1.48,
2018,1V02,6309AB,"St. Albans, NY - CLC",,,
2018,1V02,630A4,"Brooklyn, NY",4.30,1.19,
2018,1V02,630A5,"St. Albans, NY",4.72,1.24,
2018,1V02,630BU,Brooklyn Psychosocial Residential Rehabilitation Treatment Program,,,
2018,1V02,630BV,"Brooklyn, NY - VADOM",,,
2018,1V02,630GA,"Harlem, NY",,0.00,
2018,1V02,630GB,"Staten Island, NY",6.34,3.73,
2018,1V02,632,"Northport, NY HCS",8.66,5.06,
2018,1V02,632,"Northport, NY",8.72,4.34,
2018,1V02,632BU,"Northport, NY - VADOM",,,
2018,1V02,632GA,"East Meadow, NY",13.11,11.03,
2018,1V02,632HA,"Valley Stream, NY",0.00,2.12,
2018,1V02,632HB,"Riverhead, NY",7.24,2.77,
2018,1V02,632HC,"Bay Shore, NY",,9.80,
2018,1V02,632HD,"Patchogue, NY",3.73,4.29,
2018,1V02,632HF,"Lindenhurst, NY",,0.00,
2018,1V02,632QA,"Northport 1, NY - Mobile",3.72,,
2018,1V02,632QB,"Northport 2, NY - Mobile",14.89,,
2018,1V04,460,"Wilmington, DE HCS",11.57,3.85,
2018,1V04,460,"Wilmington, DE",12.29,1.65,
2018,1V04,460GA,"Georgetown, DE Sussex County",7.98,7.53,
2018,1V04,460GC,"Dover, DE Kent County",11.44,9.31,
2018,1V04,460GD,"Cape May, NJ",3.64,2.46,
2018,1V04,460HE,"Northfield, NJ Atlantic County",9.78,3.42,
2018,1V04,460HG,"Vineland, NJ Cumberland County",6.12,2.90,
2018,1V04,460HK,"Wilmington, DE - Mobile",,,
2018,1V04,503,"Altoona, PA HCS",4.81,4.41,
2018,1V04,503,"Altoona, PA James E. Van Zandt",4.23,3.45,
2018,1V04,503GA,"Johnstown, PA",6.88,6.80,
2018,1V04,503GB,"DuBois, PA",6.94,6.35,
2018,1V04,503GC,"State College, PA",6.57,5.01,
2018,1V04,503GD,"Mapleton Depot, PA Huntingdon County",4.94,4.96,
2018,1V04,503GE,"Indiana, PA",0.38,7.00,
2018,1V04,529,"Butler, PA HCS",3.22,3.26,
2018,1V04,529,"Duffy Road, PA Abie Abraham",3.26,3.18,
2018,1V04,529GA,"Hermitage, PA Michael A. Marzano",1.78,3.09,
2018,1V04,529GB,"New Castle, PA Lawrence County",4.66,2.34,
2018,1V04,529GC,"Kittanning, PA Armstrong County",10.20,5.74,
2018,1V04,529GD,"Monroe Township, PA Clarion County",1.00,3.58,
2018,1V04,529GF,"Cranberry Township, PA",2.23,4.05,
2018,1V04,542,"Coatesville, PA HCS",3.26,3.07,
2018,1V04,542,"Coatesville, PA",3.26,3.22,
2018,1V04,542BU,"Coatesville, PA - VADOM",,0.00,
2018,1V04,542GA,"Newtown Square, PA Delaware County",7.78,3.13,
2018,1V04,542GE,"Spring City, PA",0.00,1.65,
2018,1V04,562,"Erie, PA HCS",8.95,1.86,
2018,1V04,562,"Erie, PA",8.98,1.74,
2018,1V04,562GA,"Meadville, PA Crawford County",8.60,2.06,
2018,1V04,562GB,"Ashtabula, OH",0.31,2.60,
2018,1V04,562GC,"Bradford, PA McKean County",0.00,1.88,
2018,1V04,562GD,"Franklin, PA Venango County",2.00,2.26,
2018,1V04,562GE,"Warren, PA",15.87,1.21,
2018,1V04,595,"Lebanon, PA HCS",4.80,2.70,
2018,1V04,595,"Lebanon, PA",5.04,2.04,
2018,1V04,595GA,"Mechanicsburg, PA Cumberland County",4.06,3.09,
2018,1V04,595GC,"Lancaster, PA",1.31,4.13,
2018,1V04,595GD,"Wyomissing, PA Berks County",3.24,2.95,
2018,1V04,595GE,"York, PA",3.24,3.70,
2018,1V04,595GF,"Pottsville, PA Schuylkill County",,4.81,
2018,1V04,595QA,"Annville, PA Fort Indiantown Gap",,,
2018,1V04,642,"Philadelphia, PA HCS",8.41,1.88,
2018,1V04,642,"Philadelphia, PA Corporal Michael J. Crescenz",8.61,1.82,
2018,1V04,642GA,"Burlington County, NJ",2.75,1.70,
2018,1V04,642GC,"Horsham, PA Victor J. Saracini",9.01,2.63,
2018,1V04,642GD,"Gloucester County, NJ",4.82,1.79,
2018,1V04,642GF,"Camden, NJ",0.08,5.04,
2018,1V04,642QA,"Chestnut Street, PA",,,
2018,1V04,646,"Pittsburgh, PA HCS",9.02,3.20,
2018,1V04,646,"Pittsburgh-University Drive, PA",9.09,1.87,
2018,1V04,646A4,"Heinz, PA H. John Heinz III",8.35,3.35,
2018,1V04,646GA,"St. Clairsville, OH Belmont County",21.85,9.00,
2018,1V04,646GB,"Greensburg, PA Westmoreland County",6.26,6.20,
2018,1V04,646GC,"Rochester, PA Beaver County",4.07,4.95,
2018,1V04,646GD,"Washington, PA",7.18,8.47,
2018,1V04,646GE,"Uniontown, PA Fayette County",10.96,9.17,
2018,1V04,693,"Wilkes-Barre, PA HCS",5.87,6.81,
2018,1V04,693,"Wilkes-Barre, PA",6.19,8.54,
2018,1V04,693B4,"Allentown, PA",3.32,5.88,
2018,1V04,693GA,"Sayre, PA",5.89,1.39,
2018,1V04,693GB,"Williamsport, PA",4.61,3.09,
2018,1V04,693GC,"Tobyhanna, PA",0.00,6.40,
2018,1V04,693GF,"Berwick, PA Columbia County",,0.00,
2018,1V04,693GG,"Bangor, PA Northampton County",1.40,10.83,
2018,1V04,693QA,"Honesdale, PA Wayne County",0.47,2.00,
2018,1V05,540,"Clarksburg, WV HCS",7.52,5.62,
2018,1V05,540,"Clarksburg, WV Louis A. Johnson",7.50,5.07,
2018,1V05,540BU,"Clarksburg, WV - VADOM",,,
2018,1V05,540GA,"Parsons, WV Tucker County",,7.00,
2018,1V05,540GB,"Parkersburg, WV Wood County",7.75,8.49,
2018,1V05,540GC,"Gassaway, WV Braxton County",25.83,7.24,
2018,1V05,540GD,"Westover, WV Monongalia County",14.30,5.10,
2018,1V05,540HK,"Clarksburg, WV - Mobile",0.00,,
2018,1V05,512,"Baltimore, MD HCS",8.80,3.75,
2018,1V05,512,"Baltimore, MD",9.68,3.33,
2018,1V05,512A5,"Perry Point, MD",8.97,3.70,
2018,1V05,512GA,"Cambridge, MD",5.55,3.65,
2018,1V05,512GC,"Glen Burnie, MD",9.88,6.28,
2018,1V05,512GD,"Loch Raven, MD",3.58,5.04,
2018,1V05,512GE,"Pocomoke City, MD",1.29,3.24,
2018,1V05,512GF,"Eastern Baltimore County, MD",,3.99,
2018,1V05,512GG,"Fort Meade, MD",6.74,3.86,
2018,1V05,512QA,"Baltimore-West Fayette, MD",14.78,,
2018,1V05,613,"Martinsburg, WV HCS",8.52,5.34,
2018,1V05,613,"Martinsburg, WV",9.11,3.58,
2018,1V05,613BU,"Martinsburg, WV - VADOM",,,
2018,1V05,613GA,"Cumberland, MD",5.55,5.06,
2018,1V05,613GB,"Hagerstown, MD",13.67,8.21,
2018,1V05,613GC,"Stephens City, VA",7.44,8.88,
2018,1V05,613GD,"Franklin, WV",4.00,,
2018,1V05,613GE,"Petersburg, WV",0.00,10.23,
2018,1V05,613GF,"Harrisonburg, VA",6.48,9.75,
2018,1V05,613GG,"Fort Detrick, MD",3.45,7.28,
2018,1V05,688,"Washington, DC HCS",5.36,2.69,
2018,1V05,688,"Washington-DC, DC",5.36,2.83,
2018,1V05,688DV,Charlotte Hall State Veterans Home,0.00,,
2018,1V05,688GA,"Fort Belvoir, VA",4.55,1.46,
2018,1V05,688GB,"Southeast Washington, DC",13.15,1.65,
2018,1V05,688GD,"Charlotte Hall, MD",5.60,0.25,
2018,1V05,688GE,"Southern Prince Georges County-Andrews Air Force Base, MD",6.21,2.55,
2018,1V05,688GF,"Montgomery County, MD",6.73,4.96,
2018,1V05,688QA,"Franklin Street, DC",,25.04,
2018,1V05,517,"Beckley, WV HCS",6.88,2.30,
2018,1V05,517,"Beckley, WV",7.04,1.94,
2018,1V05,517GB,"Ronceverte, WV Greenbrier County",1.46,7.56,
2018,1V05,517QA,"Princeton, WV",0.61,0.00,
2018,1V05,581,"Huntington, WV HCS",7.96,2.59,
2018,1V05,581,"Huntington, WV Hershel ""Woody"" Williams",8.44,2.57,
2018,1V05,581GA,"Prestonsburg, KY",2.42,2.69,
2018,1V05,581GB,"Charleston, WV",1.42,2.58,
2018,1V05,581GG,"Gallipolis, OH",7.00,3.75,
2018,1V05,581GH,"Lenore, WV",0.00,,
2018,1V05,581QA,"Huntington-Ninth Street, WV",,,
2018,1V06,558,"Durham, NC HCS",11.80,6.19,
2018,1V06,558,"Durham, NC",10.97,3.58,
2018,1V06,558GA,"Greenville, NC",13.78,7.11,
2018,1V06,558GB,"Raleigh-Sungate Boulevard, NC",23.77,0.37,
2018,1V06,558GC,"Morehead City, NC",18.97,21.25,
2018,1V06,558GD,"Durham County, NC",,3.98,
2018,1V06,558GE,"Hillandale Road, NC",36.41,0.00,
2018,1V06,558GF,"Wake County, NC",,5.47,
2018,1V06,558GG,"Raleigh-Atlantic Avenue, NC",9.15,0.28,
2018,1V06,558QA,"Brier Creek, NC",4.81,,
2018,1V06,565,"Fayetteville, NC HCS",8.49,5.06,
2018,1V06,565,"Fayetteville, NC",5.60,5.35,
2018,1V06,565GA,"Jacksonville- Henderson Drive, NC",14.29,5.84,
2018,1V06,565GC,"Wilmington, NC",6.59,4.27,
2018,1V06,565GD,"Hamlet, NC",0.63,1.07,
2018,1V06,565GE,"Robeson County, NC",0.00,4.13,
2018,1V06,565GF,"Goldsboro, NC",1.00,4.85,
2018,1V06,565GG,"Sanford, NC Lee County",17.90,3.33,
2018,1V06,565GH,"Brunswick County, NC",,0.42,
2018,1V06,565GJ,"Jacksonville 2, NC",,,
2018,1V06,565GL,"Cumberland County, NC",10.34,7.64,
2018,1V06,565GM,"Jacksonville 3, NC",,5.86,
2018,1V06,565MB,IDES Fort Bragg,4.40,3.27,
2018,1V06,565MD,IDES Camp Lejeune,0.00,0.00,
2018,1V06,565QA,"Robeson Street, NC",,,
2018,1V06,565QD,"Raeford Road, NC",8.88,,
2018,1V06,590,"Hampton, VA HCS",15.79,7.12,
2018,1V06,590,"Hampton, VA",15.81,6.54,
2018,1V06,590BU,"Hampton, VA - VADOM",,,
2018,1V06,590GB,"Virginia Beach, VA",17.34,12.56,
2018,1V06,590GC,"Albemarle, NC",0.00,1.55,
2018,1V06,590GD,"Chesapeake, VA",4.22,6.36,
2018,1V06,590MA,IDES Portsmouth,14.00,19.31,
2018,1V06,590MB,IDES Langley,12.57,,
2018,1V06,590MC,IDES Fort Eustis,12.54,8.07,
2018,1V06,637,"Asheville, NC HCS",13.49,5.65,
2018,1V06,637,"Asheville, NC Charles George",13.12,5.11,
2018,1V06,637BU,"Asheville, NC - VADOM",,,
2018,1V06,637GA,"Franklin, NC",22.96,3.63,
2018,1V06,637GB,"Rutherford County, NC",5.90,5.00,
2018,1V06,637GC,"Hickory, NC",16.27,11.05,
2018,1V06,652,"Richmond, VA HCS",7.84,2.87,
2018,1V06,652,"Richmond, VA Hunter Holmes McGuire",7.86,3.04,
2018,1V06,6529AA,"Richmond, VA - CLC",,,
2018,1V06,652GA,"Fredericksburg-Mary Washington, VA",11.49,2.25,
2018,1V06,652GB,"Fredericksburg- Southpoint, VA",11.19,4.00,
2018,1V06,652GE,"Charlottesville, VA",4.03,0.63,
2018,1V06,652GF,"Emporia, VA",5.00,6.52,
2018,1V06,658,"Salem, VA HCS",12.58,5.70,
2018,1V06,658,"Salem, VA",12.81,5.29,
2018,1V06,658GA,"Tazewell, VA",14.00,3.20,
2018,1V06,658GB,"Danville, VA",3.25,8.29,
2018,1V06,658GC,"Lynchburg, VA",14.83,5.29,
2018,1V06,658GD,"Staunton, VA",1.41,2.24,
2018,1V06,658GE,"Wytheville, VA",2.64,9.29,
2018,1V06,659,"Salisbury, NC HCS",10.65,11.03,
2018,1V06,659,"Salisbury, NC W.G. Bill Hefner Salisbury",8.86,7.15,
2018,1V06,659BY,"Kernersville, NC",9.92,13.89,
2018,1V06,659BZ,"South Charlotte, NC",14.94,12.22,
2018,1V06,659GA,"North Charlotte, NC",5.55,7.02,
2018,2V07,508,"Atlanta, GA HCS",12.23,2.53,
2018,2V07,508,"Atlanta, GA",11.91,1.81,
2018,2V07,508GA,"Fort McPherson, GA",20.21,2.87,
2018,2V07,508GE,"Oakwood, GA",7.12,2.19,
2018,2V07,508GF,"Austell, GA",14.09,2.30,
2018,2V07,508GG,"Stockbridge, GA",4.04,4.20,
2018,2V07,508GH,"Lawrenceville, GA",8.86,3.10,
2018,2V07,508GI,"Newnan, GA",2.37,5.99,
2018,2V07,508GJ,"Blairsville, GA",2.64,2.65,
2018,2V07,508GK,"Carrollton, GA Trinka Davis Village",9.06,1.63,
2018,2V07,508GL,"Rome, GA",3.57,1.05,
2018,2V07,508QB,"East Point, GA",25.82,0.54,
2018,2V07,508QC,"Henderson Mill, GA",,0.82,
2018,2V07,508QD,"Fulton County, GA",8.98,8.69,
2018,2V07,508QE,"Gwinnett County, GA",,2.12,
